seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	11900535	11900760	226	*	X11312	7566	11880762	11900785	20024	-	0	inside	24	ZNF18
chr17	11900881	11900958	78	*	X11313	7566	11880762	11900785	20024	-	95	upstream	95	ZNF18
chr17	11924015	11924066	52	*	X11314	6416	11924135	12047051	122917	+	68	upstream	68	MAP2K4
chr17	11924142	11924176	35	*	X11315	6416	11924135	12047051	122917	+	0	inside	6	MAP2K4
chr17	11924192	11924249	58	*	X11316	6416	11924135	12047051	122917	+	0	inside	56	MAP2K4
chr17	12692623	12692635	13	*	X11317	9912	12692829	12894960	202132	+	193	upstream	193	ARHGAP44
chr17	12692746	12692798	53	*	X11318	9912	12692829	12894960	202132	+	30	upstream	30	ARHGAP44
chr17	12692812	12693010	199	*	X11319	9912	12692829	12894960	202132	+	0	overlapStart	0	ARHGAP44
chr17	12921014	12921136	123	*	X11320	60528	12894929	12921381	26453	-	0	inside	244	ELAC2
chr17	13972539	13972960	422	*	X11321	100874058	13932609	13972775	40167	-	0	overlapStart	0	COX10-AS1
chr17	13972539	13972960	422	*	X11321	1352	13972719	14111996	139278	+	0	overlapStart	0	COX10
chr17	15602734	15602759	26	*	X11322	57335	15602891	15624100	21210	+	131	upstream	131	ZNF286A
chr17	15602816	15603052	237	*	X11323	57335	15602891	15624100	21210	+	0	overlapStart	0	ZNF286A
chr17	15603076	15603151	76	*	X11324	57335	15602891	15624100	21210	+	0	inside	184	ZNF286A
chr17	15902791	15903076	286	*	X11325	125150	15879875	15903006	23132	-	0	overlapStart	0	ZSWIM7
chr17	15902791	15903076	286	*	X11325	54902	15902694	15932723	30030	+	0	inside	96	TTC19
chr17	15903090	15903198	109	*	X11326	125150	15879875	15903006	23132	-	83	upstream	83	ZSWIM7
chr17	16118827	16118908	82	*	X11327	9487	16120509	16229573	109065	+	1600	upstream	1600	PIGL
chr17	16118827	16118908	82	*	X11327	9611	15933408	16118874	185467	-	0	overlapStart	0	NCOR1
chr17	16118941	16118987	47	*	X11328	9487	16120509	16229573	109065	+	1521	upstream	1521	PIGL
chr17	16118941	16118987	47	*	X11328	9611	15933408	16118874	185467	-	66	upstream	66	NCOR1
chr17	16120307	16120681	375	*	X11329	9487	16120509	16229573	109065	+	0	overlapStart	0	PIGL
chr17	16120307	16120681	375	*	X11329	9611	15933408	16118874	185467	-	1432	upstream	1432	NCOR1
chr17	16284211	16284595	385	*	X11330	7314	16284367	16286054	1688	+	0	overlapStart	0	UBB
chr17	16284607	16284761	155	*	X11331	7314	16284367	16286054	1688	+	0	inside	239	UBB
chr17	16341929	16341964	36	*	X11333	125144	16342301	16373962	31662	+	336	upstream	336	SNHG29
chr17	16341929	16341964	36	*	X11333	26800	16343350	16343420	71	+	1385	upstream	1385	SNORD49A
chr17	16341929	16341964	36	*	X11333	692087	16342823	16342870	48	+	858	upstream	858	SNORD49B
chr17	16341977	16342008	32	*	X11334	125144	16342301	16373962	31662	+	292	upstream	292	SNHG29
chr17	16341977	16342008	32	*	X11334	26800	16343350	16343420	71	+	1341	upstream	1341	SNORD49A
chr17	16341977	16342008	32	*	X11334	692087	16342823	16342870	48	+	814	upstream	814	SNORD49B
chr17	16342192	16342631	440	*	X11335	125144	16342301	16373962	31662	+	0	overlapStart	0	SNHG29
chr17	16342192	16342631	440	*	X11335	26800	16343350	16343420	71	+	718	upstream	718	SNORD49A
chr17	16342192	16342631	440	*	X11335	692087	16342823	16342870	48	+	191	upstream	191	SNORD49B
chr17	16342192	16342631	440	*	X11335	692106	16344540	16344612	73	+	1908	upstream	1908	SNORD65
chr17	16556937	16556954	18	*	X11338	57547	16524048	16557167	33120	-	0	inside	212	ZNF624
chr17	16556992	16557067	76	*	X11339	57547	16524048	16557167	33120	-	0	inside	99	ZNF624
chr17	17140447	17140722	276	*	X11342	201163	17115527	17140502	24976	-	0	overlapStart	0	FLCN
chr17	17140447	17140722	276	*	X11342	201164	17104309	17140502	36194	-	0	overlapStart	0	PLD6
chr17	17140741	17141165	425	*	X11343	201163	17115527	17140502	24976	-	238	upstream	238	FLCN
chr17	17140741	17141165	425	*	X11343	201164	17104309	17140502	36194	-	238	upstream	238	PLD6
chr17	17494775	17495306	532	*	X11346	10400	17408877	17495017	86141	-	0	overlapStart	0	PEMT
chr17	17942369	17942853	485	*	X11355	79018	17942611	17971718	29108	+	0	overlapStart	0	GID4
chr17	17942369	17942853	485	*	X11355	91647	17918373	17942480	24108	-	0	overlapStart	0	ATPAF2
chr17	17942912	17942924	13	*	X11356	91647	17918373	17942480	24108	-	431	upstream	431	ATPAF2
chr17	17943019	17943070	52	*	X11357	91647	17918373	17942480	24108	-	538	upstream	538	ATPAF2
chr17	17990995	17991491	497	*	X11358	1819	17991181	18011299	20119	+	0	overlapStart	0	DRG2
chr17	18128793	18128806	14	*	X11359	3996	18128936	18148188	19253	+	129	upstream	129	LLGL1
chr17	18128922	18129062	141	*	X11360	3996	18128936	18148188	19253	+	0	overlapStart	0	LLGL1
chr17	18218558	18218724	167	*	X11361	140775	18218594	18231370	12777	+	0	overlapStart	0	SMCR8
chr17	18218558	18218724	167	*	X11361	7156	18177235	18218321	41087	-	236	upstream	236	TOP3A
chr17	18266519	18266575	57	*	X11362	6470	18231187	18266856	35670	-	0	inside	280	SHMT1
chr17	18266596	18266659	64	*	X11363	6470	18231187	18266856	35670	-	0	inside	196	SHMT1
chr17	18266677	18266788	112	*	X11364	6470	18231187	18266856	35670	-	0	inside	67	SHMT1
chr17	18528885	18528957	73	*	X11365	284047	18441115	18528930	87816	-	0	overlapStart	0	CCDC144B
chr17	18529076	18529249	174	*	X11366	284047	18441115	18528930	87816	-	145	upstream	145	CCDC144B
chr17	18585496	18585553	58	*	X11367	729288	18561742	18585572	23831	-	0	inside	18	ZNF286B
chr17	18684386	18684818	433	*	X11368	51030	18684582	18710026	25445	+	0	overlapStart	0	TVP23B
chr17	19140582	19140601	20	*	X11372	22905	19140690	19240028	99339	+	88	upstream	88	EPN2
chr17	19140711	19140824	114	*	X11373	22905	19140690	19240028	99339	+	0	inside	20	EPN2
chr17	19552325	19552368	44	*	X11379	224	19552064	19580908	28845	+	0	inside	260	ALDH3A2
chr17	19771320	19771330	11	*	X11384	9706	19674143	19771239	97097	-	80	upstream	80	ULK2
chr17	19771391	19771434	44	*	X11385	9706	19674143	19771239	97097	-	151	upstream	151	ULK2
chr17	19880988	19881402	415	*	X11388	11216	19807765	19881169	73405	-	0	overlapStart	0	AKAP10
chr17	20224174	20224249	76	*	X11392	348254	20224487	20305504	81018	+	237	upstream	237	CCDC144CP
chr17	20224263	20224274	12	*	X11393	348254	20224487	20305504	81018	+	212	upstream	212	CCDC144CP
chr17	21187603	21187631	29	*	X11400	5606	21187968	21218551	30584	+	336	upstream	336	MAP2K3
chr17	25621035	25621291	257	*	X11403	100616277	25620936	25621022	87	-	12	upstream	12	MIR4522
chr17	25621035	25621291	257	*	X11403	26118	25621106	25640645	19540	+	0	overlapStart	0	WSB1
chr17	26684342	26684836	495	*	X11409	147007	26684687	26689089	4403	+	0	overlapStart	0	TMEM199
chr17	26684342	26684836	495	*	X11409	23098	26684687	26728065	43379	+	0	overlapStart	0	SARM1
chr17	26684342	26684836	495	*	X11409	26073	26673659	26684603	10945	-	0	overlapStart	0	POLDIP2
chr17	26926049	26926070	22	*	X11410	100506436	26926151	26944395	18245	+	80	upstream	80	SPAG5-AS1
chr17	26926049	26926070	22	*	X11410	10615	26904583	26926056	21474	-	0	overlapStart	0	SPAG5
chr17	26926118	26926140	23	*	X11411	100506436	26926151	26944395	18245	+	10	upstream	10	SPAG5-AS1
chr17	26926118	26926140	23	*	X11411	10615	26904583	26926056	21474	-	61	upstream	61	SPAG5
chr17	26972064	26972084	21	*	X11412	9703	26941458	26972177	30720	-	0	inside	92	KIAA0100
chr17	26972103	26972460	358	*	X11413	9703	26941458	26972177	30720	-	0	overlapStart	0	KIAA0100
chr17	27055673	27055713	41	*	X11415	116238	27051366	27053949	2584	-	1723	upstream	1723	TLCD1
chr17	27055673	27055713	41	*	X11415	284086	27055832	27069784	13953	+	118	upstream	118	NEK8
chr17	27169608	27169629	22	*	X11416	55731	27082996	27169841	86846	-	0	inside	211	FAM222B
chr17	27169655	27169726	72	*	X11417	55731	27082996	27169841	86846	-	0	inside	114	FAM222B
chr17	27169782	27169845	64	*	X11418	55731	27082996	27169841	86846	-	0	overlapStart	0	FAM222B
chr17	27229920	27230426	507	*	X11420	147015	27224799	27230089	5291	-	0	overlapStart	0	DHRS13
chr17	27230469	27230514	46	*	X11421	147015	27224799	27230089	5291	-	379	upstream	379	DHRS13
chr17	27278373	27278550	178	*	X11422	57649	27232271	27278508	46238	-	0	overlapStart	0	PHF12
chr17	27278564	27278626	63	*	X11423	57649	27232271	27278508	46238	-	55	upstream	55	PHF12
chr17	27278732	27278836	105	*	X11424	57649	27232271	27278508	46238	-	223	upstream	223	PHF12
chr17	27620900	27621170	271	*	X11428	57532	27582854	27621166	38313	-	0	overlapStart	0	NUFIP2
chr17	27717129	27717451	323	*	X11429	100616122	27717680	27717748	69	+	228	upstream	228	MIR4523
chr17	27717129	27717451	323	*	X11429	57551	27717943	27878921	160979	+	491	upstream	491	TAOK1
chr17	27893630	27893880	251	*	X11432	116236	27887689	27894042	6354	-	0	inside	161	ABHD15
chr17	27893630	27893880	251	*	X11432	90313	27895739	27900175	4437	+	1858	upstream	1858	TP53I13
chr17	27916739	27916749	11	*	X11433	124930	27916801	27941779	24979	+	51	upstream	51	ANKRD13B
chr17	27916739	27916749	11	*	X11433	28964	27900487	27916610	16124	-	128	upstream	128	GIT1
chr17	28257205	28257412	208	*	X11435	85464	27952965	28257018	304054	-	186	upstream	186	SSH2
chr17	28443713	28443923	211	*	X11436	494335	28444097	28444190	94	+	173	upstream	173	MIR423
chr17	28443713	28443923	211	*	X11436	84081	28443825	28513493	69669	+	0	overlapStart	0	NSRP1
chr17	28619000	28619045	46	*	X11437	642	28575213	28619184	43972	-	0	inside	138	BLMH
chr17	28619066	28619270	205	*	X11438	642	28575213	28619184	43972	-	0	overlapStart	0	BLMH
chr17	28804301	28804578	278	*	X11440	9527	28804426	28853832	49407	+	0	overlapStart	0	GOSR1
chr17	29035787	29036125	339	*	X11441	440423	29036626	29097068	60443	+	500	upstream	500	SUZ12P1
chr17	29151603	29151666	64	*	X11443	51379	29109702	29151778	42077	-	0	inside	111	CRLF3
chr17	29151692	29151729	38	*	X11444	51379	29109702	29151778	42077	-	0	inside	48	CRLF3
chr17	29158805	29159121	317	*	X11445	79915	29159023	29222295	63273	+	0	overlapStart	0	ATAD5
chr17	29233086	29233510	425	*	X11446	79736	29226001	29233286	7286	-	0	overlapStart	0	TEFM
chr17	29248748	29248779	32	*	X11447	55803	29248754	29286211	37458	+	0	overlapStart	0	ADAP2
chr17	29298040	29298058	19	*	X11448	84282	29297956	29326929	28974	+	0	inside	83	RNF135
chr17	29298074	29298093	20	*	X11449	84282	29297956	29326929	28974	+	0	inside	117	RNF135
chr17	29298113	29298138	26	*	X11450	84282	29297956	29326929	28974	+	0	inside	156	RNF135
chr17	29298151	29298161	11	*	X11451	84282	29297956	29326929	28974	+	0	inside	194	RNF135
chr17	30186236	30186252	17	*	X11454	55352	30178884	30186326	7443	-	0	inside	73	COPRS
chr17	30186422	30186608	187	*	X11455	55352	30178884	30186326	7443	-	95	upstream	95	COPRS
chr17	30334405	30334418	14	*	X11456	114659	30335037	30380519	45483	+	618	upstream	618	LRRC37B
chr17	30469397	30469447	51	*	X11457	55288	30469473	30552746	83274	+	25	upstream	25	RHOT1
chr17	30669010	30669453	444	*	X11458	64149	30655460	30669228	13769	-	0	overlapStart	0	C17orf75
chr17	30669467	30669483	17	*	X11459	64149	30655460	30669228	13769	-	238	upstream	238	C17orf75
chr17	30676983	30677026	44	*	X11460	693217	30677128	30677221	94	+	101	upstream	101	MIR632
chr17	30676983	30677026	44	*	X11460	7756	30677157	30707975	30819	+	130	upstream	130	ZNF207
chr17	30677155	30677339	185	*	X11461	693217	30677128	30677221	94	+	0	overlapEnd	26	MIR632
chr17	30677155	30677339	185	*	X11461	7756	30677157	30707975	30819	+	0	overlapStart	0	ZNF207
chr17	30771256	30771601	346	*	X11462	5717	30771481	30810337	38857	+	0	overlapStart	0	PSMD11
chr17	30771613	30771689	77	*	X11463	5717	30771481	30810337	38857	+	0	inside	131	PSMD11
chr17	32906272	32906621	350	*	X11465	124842	32907768	32966337	58570	+	1146	upstream	1146	TMEM132E
chr17	32906272	32906621	350	*	X11465	400591	32901142	32906388	5247	-	0	overlapStart	0	C17orf102
chr17	32906666	32906676	11	*	X11466	124842	32907768	32966337	58570	+	1091	upstream	1091	TMEM132E
chr17	32906666	32906676	11	*	X11466	400591	32901142	32906388	5247	-	277	upstream	277	C17orf102
chr17	32906705	32906727	23	*	X11467	124842	32907768	32966337	58570	+	1040	upstream	1040	TMEM132E
chr17	32906705	32906727	23	*	X11467	400591	32901142	32906388	5247	-	316	upstream	316	C17orf102
chr17	33469070	33469465	396	*	X11468	54475	33458368	33469322	10955	-	0	overlapStart	0	NLE1
chr17	33905568	33905716	149	*	X11470	5193	33901814	33905656	3843	-	0	overlapStart	0	PEX12
chr17	33905735	33905755	21	*	X11471	5193	33901814	33905656	3843	-	78	upstream	78	PEX12
chr17	34136366	34136889	524	*	X11474	8148	34136459	34174246	37788	+	0	overlapStart	0	TAF15
chr17	34257956	34257989	34	*	X11475	201299	34245085	34257780	12696	-	175	upstream	175	RDM1
chr17	34842307	34842623	317	*	X11476	9326	34842473	34855154	12682	+	0	overlapStart	0	ZNHIT3
chr17	34891184	34891543	360	*	X11477	80179	34851599	34891305	39707	-	0	overlapStart	0	MYO19
chr17	34891649	34891662	14	*	X11478	80179	34851599	34891305	39707	-	343	upstream	343	MYO19
chr17	34891676	34891711	36	*	X11479	80179	34851599	34891305	39707	-	370	upstream	370	MYO19
chr17	34948281	34948311	31	*	X11481	79154	34948226	34957233	9008	+	0	inside	54	DHRS11
chr17	34957806	34958182	377	*	X11482	79922	34958025	34965407	7383	+	0	overlapStart	0	MRM1
chr17	35306101	35306167	67	*	X11484	26574	35306175	35414171	107997	+	7	upstream	7	AATF
chr17	35306238	35306304	67	*	X11485	26574	35306175	35414171	107997	+	0	inside	62	AATF
chr17	35306317	35306359	43	*	X11486	26574	35306175	35414171	107997	+	0	inside	141	AATF
chr17	35849985	35850029	45	*	X11487	11072	35849951	35873588	23638	+	0	inside	33	DUSP14
chr17	35969338	35969630	293	*	X11488	11276	35874900	35969486	94587	-	0	overlapStart	0	SYNRG
chr17	36003346	36003407	62	*	X11489	11056	35972363	36003493	31131	-	0	inside	85	DDX52
chr17	36003419	36003468	50	*	X11490	11056	35972363	36003493	31131	-	0	inside	24	DDX52
chr17	36003490	36003531	42	*	X11491	11056	35972363	36003493	31131	-	0	overlapStart	0	DDX52
chr17	36452941	36453164	224	*	X11494	84311	36452989	36479101	26113	+	0	overlapStart	0	MRPL45
chr17	36762096	36762228	133	*	X11498	80725	36686259	36762183	75925	-	0	overlapStart	0	SRCIN1
chr17	36831299	36831532	234	*	X11499	100170841	36827959	36831187	3229	-	111	upstream	111	EPOP
chr17	36955890	36955911	22	*	X11503	8396	36921944	36956158	34215	-	0	inside	246	PIP4K2B
chr17	36956019	36956283	265	*	X11504	8396	36921944	36956158	34215	-	0	overlapStart	0	PIP4K2B
chr17	36981543	36981879	337	*	X11505	100616416	36982091	36982145	55	+	211	upstream	211	MIR4727
chr17	36981543	36981879	337	*	X11505	54883	36956687	36981608	24922	-	0	overlapStart	0	CWC25
chr17	37009883	37009986	104	*	X11506	619505	37009116	37009248	133	-	634	upstream	634	SNORA21
chr17	37009883	37009986	104	*	X11506	9349	37006321	37010053	3733	-	0	inside	66	RPL23
chr17	37309821	37310220	400	*	X11508	57125	37219556	37309485	89930	-	335	upstream	335	PLXDC1
chr17	37310519	37311008	490	*	X11509	57125	37219556	37309485	89930	-	1033	upstream	1033	PLXDC1
chr17	37356249	37356276	28	*	X11510	6143	37356536	37360980	4445	+	259	upstream	259	RPL19
chr17	37356304	37356314	11	*	X11511	6143	37356536	37360980	4445	+	221	upstream	221	RPL19
chr17	37356326	37356742	417	*	X11512	6143	37356536	37360980	4445	+	0	overlapStart	0	RPL19
chr17	37381784	37382040	257	*	X11513	342667	37366789	37382040	15252	-	0	inside	0	STAC2
chr17	37617459	37617934	476	*	X11514	51755	37617739	37690800	73062	+	0	overlapStart	0	CDK12
chr17	37793380	37793731	352	*	X11515	10948	37793333	37820454	27122	+	0	inside	46	STARD3
chr17	37844320	37844343	24	*	X11518	2064	37844393	37884915	40523	+	49	upstream	49	ERBB2
chr17	37844320	37844343	24	*	X11518	93210	37827375	37844310	16936	-	9	upstream	9	PGAP3
chr17	37844355	37844407	53	*	X11519	2064	37844393	37884915	40523	+	0	overlapStart	0	ERBB2
chr17	37844355	37844407	53	*	X11519	93210	37827375	37844310	16936	-	44	upstream	44	PGAP3
chr17	38020316	38020633	318	*	X11522	22806	37913968	38020441	106474	-	0	overlapStart	0	IKZF3
chr17	38083819	38083962	144	*	X11523	94103	38077296	38083884	6589	-	0	overlapStart	0	ORMDL3
chr17	38136841	38137359	519	*	X11524	5709	38137021	38154213	17193	+	0	overlapStart	0	PSMD3
chr17	38256710	38257335	626	*	X11526	9572	38249037	38256978	7942	-	0	overlapStart	0	NR1D1
chr17	38278288	38278317	30	*	X11527	339287	38278790	38293045	14256	+	472	upstream	472	MSL1
chr17	38296381	38297020	640	*	X11528	22794	38296507	38328431	31925	+	0	overlapStart	0	CASC3
chr17	38444063	38444125	63	*	X11529	990	38444146	38459413	15268	+	20	upstream	20	CDC6
chr17	38803996	38804522	527	*	X11539	6605	38783976	38804103	20128	-	0	overlapStart	0	SMARCE1
chr17	39845013	39845700	688	*	X11542	10209	39845127	39847898	2772	+	0	overlapStart	0	EIF1
chr17	39890714	39890971	258	*	X11544	9001	39878891	39890898	12008	-	0	overlapStart	0	HAP1
chr17	40021548	40021872	325	*	X11545	55175	40009799	40021629	11831	-	0	overlapStart	0	KLHL11
chr17	40021904	40021922	19	*	X11546	55175	40009799	40021629	11831	-	274	upstream	274	KLHL11
chr17	40118513	40118541	29	*	X11547	1267	40118759	40129754	10996	+	217	upstream	217	CNP
chr17	40118558	40118569	12	*	X11548	1267	40118759	40129754	10996	+	189	upstream	189	CNP
chr17	40118592	40118964	373	*	X11549	1267	40118759	40129754	10996	+	0	overlapStart	0	CNP
chr17	40169351	40169688	338	*	X11550	28511	40169594	40177656	8063	+	0	overlapStart	0	NKIRAS2
chr17	40169351	40169688	338	*	X11550	7266	40128439	40169715	41277	-	0	inside	26	DNAJC7
chr17	40273355	40273384	30	*	X11552	2648	40265129	40273382	8254	-	0	overlapStart	0	KAT2A
chr17	40273355	40273384	30	*	X11552	94086	40274756	40275371	616	+	1371	upstream	1371	HSPB9
chr17	40540788	40540825	38	*	X11553	6774	40465343	40540513	75171	-	274	upstream	274	STAT3
chr17	40575108	40575391	284	*	X11556	284119	40554467	40575338	20872	-	0	overlapStart	0	CAVIN1
chr17	40719094	40719145	52	*	X11558	6945	40719078	40725221	6144	+	0	inside	15	MLX
chr17	40719161	40719174	14	*	X11559	6945	40719078	40725221	6144	+	0	inside	82	MLX
chr17	40828877	40829020	144	*	X11560	79990	40819932	40829048	9117	-	0	inside	27	PLEKHH3
chr17	40830076	40830125	50	*	X11561	79990	40819932	40829048	9117	-	1027	upstream	1027	PLEKHH3
chr17	40834408	40834666	259	*	X11562	2826	40831420	40833845	2426	-	562	upstream	562	CCR10
chr17	40834408	40834666	259	*	X11562	8506	40834632	40852011	17380	+	0	overlapStart	0	CNTNAP1
chr17	40925266	40925630	365	*	X11563	84313	40925454	40931617	6164	+	0	overlapStart	0	VPS25
chr17	40950629	40950660	32	*	X11564	124817	40950854	40963605	12752	+	193	upstream	193	CNTD1
chr17	40950629	40950660	32	*	X11564	28958	40947165	40950743	3579	-	0	inside	82	COA3
chr17	41116309	41116645	337	*	X11566	80755	41102543	41116515	13973	-	0	overlapStart	0	AARSD1
chr17	41116738	41116797	60	*	X11567	80755	41102543	41116515	13973	-	222	upstream	222	AARSD1
chr17	41150198	41150387	190	*	X11568	6155	41150446	41154971	4526	+	58	upstream	58	RPL27
chr17	41150432	41150482	51	*	X11569	6155	41150446	41154971	4526	+	0	overlapStart	0	RPL27
chr17	41174403	41174416	14	*	X11570	10493	41166622	41174459	7838	-	0	inside	42	VAT1
chr17	41465962	41466588	627	*	X11575	100130581	41447213	41466266	19054	-	0	overlapStart	0	LINC00910
chr17	41561045	41561101	57	*	X11576	1659	41561334	41604164	42831	+	232	upstream	232	DHX8
chr17	41561202	41561388	187	*	X11577	1659	41561334	41604164	42831	+	0	overlapStart	0	DHX8
chr17	41561445	41561469	25	*	X11578	1659	41561334	41604164	42831	+	0	inside	110	DHX8
chr17	42092192	42092623	432	*	X11585	84336	42088556	42092415	3860	-	0	overlapStart	0	TMEM101
chr17	42147933	42148170	238	*	X11587	92579	42148098	42153712	5615	+	0	overlapStart	0	G6PC3
chr17	42277028	42277067	40	*	X11588	56970	42269173	42275529	6357	-	1498	upstream	1498	ATXN7L3
chr17	42277089	42277439	351	*	X11589	56970	42269173	42275529	6357	-	1559	upstream	1559	ATXN7L3
chr17	42386035	42386087	53	*	X11590	10900	42385927	42396038	10112	+	0	inside	107	RUNDC3A
chr17	42402070	42402218	149	*	X11591	51629	42396993	42402217	5225	-	0	overlapStart	0	SLC25A39
chr17	42402297	42402330	34	*	X11592	51629	42396993	42402217	5225	-	79	upstream	79	SLC25A39
chr17	42402347	42402393	47	*	X11593	51629	42396993	42402217	5225	-	129	upstream	129	SLC25A39
chr17	42441178	42441190	13	*	X11594	284069	42431101	42441235	10135	-	0	inside	44	FAM171A2
chr17	42766992	42767422	431	*	X11596	124808	42754805	42767165	12361	-	0	overlapStart	0	CCDC43
chr17	42785957	42786055	99	*	X11597	80174	42785976	42829636	43661	+	0	overlapStart	0	DBF4B
chr17	42976729	42976966	238	*	X11599	388389	42977080	42981047	3968	+	113	upstream	113	CCDC103
chr17	42976729	42976966	238	*	X11599	9343	42927655	42976993	49339	-	0	inside	26	EFTUD2
chr17	43224407	43224418	12	*	X11601	10614	43224684	43229468	4785	+	265	upstream	265	HEXIM1
chr17	43238397	43238423	27	*	X11603	124790	43238264	43247406	9143	+	0	inside	132	HEXIM2
chr17	43238539	43239098	560	*	X11604	124790	43238264	43247406	9143	+	0	inside	274	HEXIM2
chr17	45000254	45000265	12	*	X11619	9570	45000486	45104994	104509	+	220	upstream	220	GOSR2
chr17	45000301	45000694	394	*	X11620	9570	45000486	45104994	104509	+	0	overlapStart	0	GOSR2
chr17	45266454	45266510	57	*	X11622	996	45195311	45266665	71355	-	0	inside	154	CDC27
